HTML,Tree,AltText,Source,SourceSet,Name,Type,Parent Link,Extension
"<img alt=""Allegheny County Office of Analytics, Technology and Planning"" height=""55"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/Allegheny-A.png"" width=""55""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/tag/point-in-time/ ']","Allegheny County Office of Analytics, Technology and Planning",https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/Allegheny-A.png,,Allegheny-A.png,,,.png
"<img alt=""Allegheny Analytics"" class=""custom-logo"" decoding=""async"" fetchpriority=""high"" height=""156"" sizes=""(max-width: 774px) 100vw, 774px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png 774w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-300x60.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-768x155.png 768w"" width=""774""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/work']",Allegheny Analytics,https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png 774w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-300x60.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-768x155.png 768w']",logo.png,,https://analytics.alleghenycounty.us/,.png
"<img class=""block mb-4 h-24 md:h-32"" role=""presentation"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/all-work-1.svg""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/work']",,https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/all-work-1.svg,,all-work-1.svg,,,.svg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""1516"" sizes=""(max-width: 2560px) 100vw, 2560px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-scaled.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-scaled.png 2560w, https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-300x178.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-1024x606.png 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-768x455.png 768w, https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-1536x909.png 1536w, https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-2048x1213.png 2048w"" width=""2560""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/work']",,https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-scaled.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-scaled.png 2560w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-300x178.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-1024x606.png 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-768x455.png 768w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-1536x909.png 1536w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-2048x1213.png 2048w']",Cityscape-scaled.png,Featured,https://analytics.alleghenycounty.us/2026/05/28/dhs-initiatives-and-accomplishments/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""712"" sizes=""(max-width: 917px) 100vw, 917px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3.png 917w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3-300x233.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3-768x596.png 768w"" width=""917""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/work']",,https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3.png 917w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3-300x233.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/26-ACDHS-06-CommunityCounts-Cards_Page_3-768x596.png 768w']",26-ACDHS-06-CommunityCounts-Cards_Page_3.png,Featured,https://analytics.alleghenycounty.us/2026/05/18/point-in-time-count-of-people-experiencing-homelessness/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""918"" sizes=""(max-width: 2560px) 100vw, 2560px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-scaled.jpeg"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-scaled.jpeg 2560w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-300x108.jpeg 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-1024x367.jpeg 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-768x275.jpeg 768w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-1536x551.jpeg 1536w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-2048x734.jpeg 2048w"" width=""2560""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/work']",,https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-scaled.jpeg,"['https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-scaled.jpeg 2560w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-300x108.jpeg 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-1024x367.jpeg 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-768x275.jpeg 768w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-1536x551.jpeg 1536w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/26-ACDHS-Unsheltered-Homelessness-Card_Compressed-2048x734.jpeg 2048w']",26-ACDHS-Unsheltered-Homelessness-Card_Compressed-scaled.jpeg,Featured,https://analytics.alleghenycounty.us/2026/05/07/resources-on-unsheltered-homelessness/,.jpeg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""1435"" sizes=""(max-width: 2560px) 100vw, 2560px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-scaled.jpeg"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-scaled.jpeg 2560w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-300x168.jpeg 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-1024x574.jpeg 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-768x430.jpeg 768w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-1536x861.jpeg 1536w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-2048x1148.jpeg 2048w"" width=""2560""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/work']",,https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-scaled.jpeg,"['https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-scaled.jpeg 2560w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-300x168.jpeg 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-1024x574.jpeg 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-768x430.jpeg 768w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-1536x861.jpeg 1536w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-2048x1148.jpeg 2048w']",IPV_Card_Image_May_2026-scaled.jpeg,Featured,https://analytics.alleghenycounty.us/2026/05/07/the-intersection-of-intimate-partner-violence-and-community-violence/,.jpeg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""511"" sizes=""(max-width: 521px) 100vw, 521px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2020/12/case-comp-image.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2020/12/case-comp-image.png 521w, https://analytics.alleghenycounty.us/wp-content/uploads/2020/12/case-comp-image-300x294.png 300w"" width=""521""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/work']",,https://analytics.alleghenycounty.us/wp-content/uploads/2020/12/case-comp-image.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2020/12/case-comp-image.png 521w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2020/12/case-comp-image-300x294.png 300w']",case-comp-image.png,Featured,https://analytics.alleghenycounty.us/2026/04/15/2019-case-competition-for-graduate-students-human-service-delivery-in-the-gig-economy/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""1067"" sizes=""(max-width: 1375px) 100vw, 1375px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness.png 1375w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness-300x233.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness-1024x795.png 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness-768x596.png 768w"" width=""1375""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/work']",,https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness.png 1375w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness-300x233.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness-1024x795.png 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness-768x596.png 768w']",predicting_homlessness.png,Featured,https://analytics.alleghenycounty.us/2026/04/14/predicting-and-reducing-homelessness-in-allegheny-county/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""2016"" sizes=""(max-width: 2307px) 100vw, 2307px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card.jpg"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card.jpg 2307w, https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card-300x262.jpg 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card-1024x895.jpg 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card-768x671.jpg 768w, https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card-1536x1342.jpg 1536w, https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card-2048x1790.jpg 2048w"" width=""2307""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/work']",,https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card.jpg,"['https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card.jpg 2307w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card-300x262.jpg 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card-1024x895.jpg 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card-768x671.jpg 768w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card-1536x1342.jpg 1536w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card-2048x1790.jpg 2048w']",Hand-pile_card.jpg,Featured,https://analytics.alleghenycounty.us/2026/03/25/intimate-partner-violence-reform-initiative-report-on-progress/,.jpg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""256"" sizes=""(max-width: 330px) 100vw, 330px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/03/MOUD_card_image.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/03/MOUD_card_image.png 330w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/03/MOUD_card_image-300x233.png 300w"" width=""330""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/work']",,https://analytics.alleghenycounty.us/wp-content/uploads/2026/03/MOUD_card_image.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2026/03/MOUD_card_image.png 330w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/03/MOUD_card_image-300x233.png 300w']",MOUD_card_image.png,Featured,https://analytics.alleghenycounty.us/2026/03/18/opioid-use-disorder-in-allegheny-county-prevalence-and-treatment-update/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""1068"" sizes=""(max-width: 1375px) 100vw, 1375px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card.png 1375w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card-300x233.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card-1024x795.png 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card-768x597.png 768w"" width=""1375""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/work']",,https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card.png 1375w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card-300x233.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card-1024x795.png 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card-768x597.png 768w']",500-in-500-images-card.png,Featured,https://analytics.alleghenycounty.us/2026/02/17/the-500-in-500-initiative-progress-report/,.png
"<img alt=""People working together to place a puzzle piece"" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""768"" sizes=""(max-width: 1024px) 100vw, 1024px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image.jpg"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image.jpg 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image-300x225.jpg 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image-768x576.jpg 768w"" width=""1024""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/work']",People working together to place a puzzle piece,https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image.jpg,"['https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image.jpg 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image-300x225.jpg 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image-768x576.jpg 768w']",AHA-web-image.jpg,Featured,https://analytics.alleghenycounty.us/2026/01/16/improving-prioritization-of-housing-services-implementation-of-the-allegheny-housing-assessment/,.jpg
